#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2023 07 02 06 30 130  1.0 99.0 99.00 99.00 99.00 999 9999.0  22.1  20.9  19.4 99.0 99.00
2023 07 02 06 45 120  1.5 99.0 99.00 99.00 99.00 999 9999.0  22.0  20.9  19.5 99.0 99.00
2023 07 02 07 00 130  1.5 99.0 99.00 99.00 99.00 999 9999.0  22.0  20.9  19.5 99.0 99.00
2023 07 02 07 15 140  2.1 99.0 99.00 99.00 99.00 999 9999.0  22.0  20.7  19.5 99.0 99.00
2023 07 02 07 30 150  2.1 99.0 99.00 99.00 99.00 999 9999.0  22.2  20.7  19.5 99.0 99.00
2023 07 02 07 45 140  2.1 99.0 99.00 99.00 99.00 999 9999.0  22.1  20.8  19.5 99.0 99.00
2023 07 02 08 00 140  2.1 99.0 99.00 99.00 99.00 999 9999.0  22.2  20.6  19.7 99.0 99.00
2023 07 02 08 15 140  2.6 99.0 99.00 99.00 99.00 999 9999.0  22.1  20.6  19.7 99.0 99.00
2023 07 02 08 30 150  3.1 99.0 99.00 99.00 99.00 999 9999.0  22.1  20.6  19.7 99.0 99.00
2023 07 02 08 45 160  3.6 99.0 99.00 99.00 99.00 999 9999.0  22.2  20.6  19.5 99.0 99.00
2023 07 02 09 00 160  2.6 99.0 99.00 99.00 99.00 999 9999.0  22.1  20.6  19.5 99.0 99.00
2023 07 02 09 15 170  3.1 99.0 99.00 99.00 99.00 999 9999.0  22.2  20.6  19.1 99.0 99.00
2023 07 02 09 30 160  2.1 99.0 99.00 99.00 99.00 999 9999.0  22.1  20.6  18.9 99.0 99.00
2023 07 02 09 45 140  2.1 99.0 99.00 99.00 99.00 999 9999.0  22.3  20.6  18.8 99.0 99.00
2023 07 02 10 00 130  2.1 99.0 99.00 99.00 99.00 999 9999.0  22.1  20.6  19.1 99.0 99.00
2023 07 02 10 15 130  3.1 99.0 99.00 99.00 99.00 999 9999.0  22.0  20.5  19.4 99.0 99.00
2023 07 02 10 30 120  2.1 99.0 99.00 99.00 99.00 999 9999.0  21.9  20.6  19.6 99.0 99.00
2023 07 02 10 45 140  1.0 99.0 99.00 99.00 99.00 999 9999.0  22.1  20.6  19.8 99.0 99.00
2023 07 02 11 00 190  1.5 99.0 99.00 99.00 99.00 999 9999.0  22.3  20.5  19.8 99.0 99.00
2023 07 02 11 15 180  2.1 99.0 99.00 99.00 99.00 999 9999.0  22.4  20.5  19.8 99.0 99.00
2023 07 02 11 30 160  2.1 99.0 99.00 99.00 99.00 999 9999.0  22.5  20.5  19.8 99.0 99.00
2023 07 02 11 45 160  3.1 99.0 99.00 99.00 99.00 999 9999.0  22.6  20.5  19.8 99.0 99.00
2023 07 02 12 00 180  3.6 99.0 99.00 99.00 99.00 999 9999.0  22.7  20.6  19.7 99.0 99.00
2023 07 02 12 15 180  2.6 99.0 99.00 99.00 99.00 999 9999.0  22.7  20.6  19.8 99.0 99.00
2023 07 02 12 30 170  2.6 99.0 99.00 99.00 99.00 999 9999.0  22.7  20.9  19.8 99.0 99.00
2023 07 02 12 45 160  3.1 99.0 99.00 99.00 99.00 999 9999.0  22.9  20.8  19.9 99.0 99.00
2023 07 02 13 00 180  2.6 99.0 99.00 99.00 99.00 999 9999.0  23.3  20.8  20.0 99.0 99.00
2023 07 02 13 15 190  3.1 99.0 99.00 99.00 99.00 999 9999.0  23.3  20.8  19.9 99.0 99.00
2023 07 02 13 30 180  3.6 99.0 99.00 99.00 99.00 999 9999.0  23.6  20.8  20.0 99.0 99.00
2023 07 02 13 45 190  3.1 99.0 99.00 99.00 99.00 999 9999.0  23.9  20.9  20.1 99.0 99.00
2023 07 02 14 00 200  4.1 99.0 99.00 99.00 99.00 999 9999.0  23.5  20.9  20.0 99.0 99.00
2023 07 02 14 15 200  3.6 99.0 99.00 99.00 99.00 999 9999.0  23.4  20.8  20.0 99.0 99.00
2023 07 02 14 30 190  3.6 99.0 99.00 99.00 99.00 999 9999.0  23.5  20.8  20.0 99.0 99.00
2023 07 02 14 45 190  3.1 99.0 99.00 99.00 99.00 999 9999.0  23.4  20.9  20.0 99.0 99.00
2023 07 02 15 00 190  3.1 99.0 99.00 99.00 99.00 999 9999.0  23.4  20.9  20.1 99.0 99.00
2023 07 02 15 15 190  3.1 99.0 99.00 99.00 99.00 999 9999.0  23.5  20.9  20.2 99.0 99.00
2023 07 02 15 30 180  3.1 99.0 99.00 99.00 99.00 999 9999.0  24.1  21.0  20.4 99.0 99.00
2023 07 02 15 45 190  3.6 99.0 99.00 99.00 99.00 999 9999.0  24.3  20.9  20.5 99.0 99.00
2023 07 02 16 00 190  3.1 99.0 99.00 99.00 99.00 999 9999.0  24.2  20.9  20.4 99.0 99.00
2023 07 02 16 15 210  3.6 99.0 99.00 99.00 99.00 999 9999.0  24.2  21.2  20.4 99.0 99.00
2023 07 02 16 30 200  3.6 99.0 99.00 99.00 99.00 999 9999.0  24.7  21.7  20.5 99.0 99.00
2023 07 02 16 45 200  3.6 99.0 99.00 99.00 99.00 999 9999.0  24.9  21.7  20.5 99.0 99.00
2023 07 02 17 00 210  3.1 99.0 99.00 99.00 99.00 999 9999.0  25.5  21.8  20.7 99.0 99.00
2023 07 02 17 15 200  3.1 99.0 99.00 99.00 99.00 999 9999.0  25.5  21.7  20.8 99.0 99.00
2023 07 02 17 30 190  2.6 99.0 99.00 99.00 99.00 999 9999.0  26.0  21.8  20.8 99.0 99.00
2023 07 02 17 45 200  3.1 99.0 99.00 99.00 99.00 999 9999.0  26.0  21.9  21.0 99.0 99.00
2023 07 02 18 00 200  3.6 99.0 99.00 99.00 99.00 999 9999.0  25.7  22.5  20.8 99.0 99.00
2023 07 02 18 15 190  3.1 99.0 99.00 99.00 99.00 999 9999.0  26.0  21.8  21.0 99.0 99.00
2023 07 02 18 30 180  3.6 99.0 99.00 99.00 99.00 999 9999.0  26.9  21.4  21.2 99.0 99.00
2023 07 02 18 45 190  3.6 99.0 99.00 99.00 99.00 999 9999.0  27.6  21.9  21.3 99.0 99.00
2023 07 02 19 00 200  4.6 99.0 99.00 99.00 99.00 999 9999.0  27.1  22.2  21.2 99.0 99.00
2023 07 02 19 15 200  5.7 99.0 99.00 99.00 99.00 999 9999.0  26.4  22.1  21.2 99.0 99.00
2023 07 02 19 30 190  5.7 99.0 99.00 99.00 99.00 999 9999.0  26.5  21.0  21.3 99.0 99.00
2023 07 02 19 45 180  5.7 99.0 99.00 99.00 99.00 999 9999.0  26.5  21.0  21.6 99.0 99.00
2023 07 02 20 00 180  5.7 99.0 99.00 99.00 99.00 999 9999.0  26.5  21.0  21.6 99.0 99.00
2023 07 02 20 15 180  4.6 99.0 99.00 99.00 99.00 999 9999.0  26.4  20.9  21.7 99.0 99.00
2023 07 02 20 30 170  5.1 99.0 99.00 99.00 99.00 999 9999.0  26.6  21.3  21.7 99.0 99.00
2023 07 02 20 45 180  5.1 99.0 99.00 99.00 99.00 999 9999.0  26.7  21.8  21.8 99.0 99.00
2023 07 02 21 00 170  4.1 99.0 99.00 99.00 99.00 999 9999.0  26.8  21.1  21.8 99.0 99.00
2023 07 02 21 15 180  4.1 99.0 99.00 99.00 99.00 999 9999.0  27.1  21.1  22.0 99.0 99.00
2023 07 02 21 30 170  5.1 99.0 99.00 99.00 99.00 999 9999.0  27.2  21.2  22.0 99.0 99.00
2023 07 02 21 45 170  6.2 99.0 99.00 99.00 99.00 999 9999.0  27.0  21.2  21.9 99.0 99.00
2023 07 02 22 00 180  5.7 99.0 99.00 99.00 99.00 999 9999.0  26.3  21.1  21.8 99.0 99.00
2023 07 02 22 15 190  7.2 99.0 99.00 99.00 99.00 999 9999.0  25.2  21.3  21.4 99.0 99.00
2023 07 02 22 30 190  6.7 99.0 99.00 99.00 99.00 999 9999.0  24.5  21.0  20.2 99.0 99.00
2023 07 02 22 45 210  5.1 99.0 99.00 99.00 99.00 999 9999.0  24.8  21.0  19.8 99.0 99.00
2023 07 02 23 00 180  3.1 99.0 99.00 99.00 99.00 999 9999.0  24.1  21.1  20.0 99.0 99.00
2023 07 02 23 15 160  2.6 99.0 99.00 99.00 99.00 999 9999.0  24.0  21.0  20.2 99.0 99.00
2023 07 02 23 30 280  1.5 99.0 99.00 99.00 99.00 999 9999.0  23.5  20.9  20.2 99.0 99.00
2023 07 02 23 45 290  1.0 99.0 99.00 99.00 99.00 999 9999.0  23.5  20.7  20.8 99.0 99.00
2023 07 03 00 00   0  0.0 99.0 99.00 99.00 99.00 999 9999.0  23.6  20.7  21.1 99.0 99.00
2023 07 03 00 15 310  1.0 99.0 99.00 99.00 99.00 999 9999.0  23.5  20.7  21.1 99.0 99.00
2023 07 03 00 30  10  0.5 99.0 99.00 99.00 99.00 999 9999.0  23.6  20.7  21.3 99.0 99.00
2023 07 03 00 45 360  0.5 99.0 99.00 99.00 99.00 999 9999.0  23.0  20.8  20.7 99.0 99.00
2023 07 03 01 00 160  1.0 99.0 99.00 99.00 99.00 999 9999.0  23.6  20.8  21.1 99.0 99.00
2023 07 03 01 15 180  2.1 99.0 99.00 99.00 99.00 999 9999.0  23.6  20.9  21.2 99.0 99.00
2023 07 03 01 30 200  2.1 99.0 99.00 99.00 99.00 999 9999.0  23.3  21.1  21.1 99.0 99.00
2023 07 03 01 45 180  2.1 99.0 99.00 99.00 99.00 999 9999.0  23.2  21.3  21.1 99.0 99.00
2023 07 03 02 00 130  1.0 99.0 99.00 99.00 99.00 999 9999.0  23.3  21.1  21.3 99.0 99.00
2023 07 03 02 15 170  1.0 99.0 99.00 99.00 99.00 999 9999.0  23.4  21.1  21.4 99.0 99.00
2023 07 03 02 30 180  1.5 99.0 99.00 99.00 99.00 999 9999.0  23.5  21.1  21.5 99.0 99.00
2023 07 03 02 45 180  3.1 99.0 99.00 99.00 99.00 999 9999.0  23.1  21.0  21.2 99.0 99.00
2023 07 03 03 00 240  3.1 99.0 99.00 99.00 99.00 999 9999.0  22.9  21.1  21.0 99.0 99.00
2023 07 03 03 15 270  1.5 99.0 99.00 99.00 99.00 999 9999.0  22.5  21.1  20.9 99.0 99.00
2023 07 03 03 30 200  0.5 99.0 99.00 99.00 99.00 999 9999.0  22.5  21.0  20.8 99.0 99.00
2023 07 03 03 45 140  1.0 99.0 99.00 99.00 99.00 999 9999.0  22.4  21.0  20.8 99.0 99.00
2023 07 03 04 00 140  1.5 99.0 99.00 99.00 99.00 999 9999.0  22.4  21.0  20.9 99.0 99.00
2023 07 03 04 15 170  2.6 99.0 99.00 99.00 99.00 999 9999.0  22.7  21.0  21.3 99.0 99.00
2023 07 03 04 30 260  6.7 99.0 99.00 99.00 99.00 999 9999.0  23.1  21.0  21.2 99.0 99.00
2023 07 03 04 45 250  5.7 99.0 99.00 99.00 99.00 999 9999.0  23.0  21.0  20.4 99.0 99.00
2023 07 03 05 00 230  3.1 99.0 99.00 99.00 99.00 999 9999.0  22.3  21.0  20.2 99.0 99.00
2023 07 03 05 15 210  2.1 99.0 99.00 99.00 99.00 999 9999.0  22.2  21.0  20.2 99.0 99.00
2023 07 03 05 30 220  2.6 99.0 99.00 99.00 99.00 999 9999.0  22.3  20.9  20.3 99.0 99.00
2023 07 03 05 45 180  2.6 99.0 99.00 99.00 99.00 999 9999.0  22.1  20.9  20.2 99.0 99.00
2023 07 03 06 00 180  2.6 99.0 99.00 99.00 99.00 999 9999.0  22.3  21.0  20.4 99.0 99.00
2023 07 03 06 15 200  3.6 99.0 99.00 99.00 99.00 999 9999.0  22.4  21.0  20.4 99.0 99.00
2023 07 03 06 30 200  4.1 99.0 99.00 99.00 99.00 999 9999.0  22.5  21.0  20.4 99.0 99.00
2023 07 03 06 45 190  3.1 99.0 99.00 99.00 99.00 999 9999.0  22.9  20.9  20.6 99.0 99.00
2023 07 03 07 00 190  2.6 99.0 99.00 99.00 99.00 999 9999.0  22.8  20.9  20.6 99.0 99.00
2023 07 03 07 15 200  2.6 99.0 99.00 99.00 99.00 999 9999.0  22.6  20.8  20.5 99.0 99.00
2023 07 03 07 30 200  2.6 99.0 99.00 99.00 99.00 999 9999.0  22.3  21.0  20.5 99.0 99.00
2023 07 03 07 45 200  3.1 99.0 99.00 99.00 99.00 999 9999.0  22.2  20.9  20.5 99.0 99.00
2023 07 03 08 00 210  3.6 99.0 99.00 99.00 99.00 999 9999.0  22.3  20.7  20.4 99.0 99.00
2023 07 03 08 15 230  3.6 99.0 99.00 99.00 99.00 999 9999.0  22.5  20.6  20.3 99.0 99.00
2023 07 03 08 30 240  4.6 99.0 99.00 99.00 99.00 999 9999.0  23.0  20.5  20.4 99.0 99.00
2023 07 03 08 45 240  5.1 99.0 99.00 99.00 99.00 999 9999.0  23.2  20.5  20.3 99.0 99.00
2023 07 03 09 00 240  5.7 99.0 99.00 99.00 99.00 999 9999.0  23.3  20.5  20.2 99.0 99.00
2023 07 03 09 15 240  4.6 99.0 99.00 99.00 99.00 999 9999.0  23.2  20.4  20.1 99.0 99.00
2023 07 03 09 30 240  3.6 99.0 99.00 99.00 99.00 999 9999.0  22.9  20.3  20.0 99.0 99.00
2023 07 03 09 45 260  4.1 99.0 99.00 99.00 99.00 999 9999.0  23.2  20.3  20.0 99.0 99.00
2023 07 03 10 00 260  4.6 99.0 99.00 99.00 99.00 999 9999.0  23.4  20.5  20.0 99.0 99.00
2023 07 03 10 15 260  4.1 99.0 99.00 99.00 99.00 999 9999.0  23.2  20.6  20.0 99.0 99.00
2023 07 03 10 30 260  3.6 99.0 99.00 99.00 99.00 999 9999.0  23.2  20.5  20.0 99.0 99.00
2023 07 03 10 45 260  2.6 99.0 99.00 99.00 99.00 999 9999.0  23.1  20.6  20.0 99.0 99.00
2023 07 03 11 00 260  3.1 99.0 99.00 99.00 99.00 999 9999.0  23.3  20.5  20.0 99.0 99.00
2023 07 03 11 15 260  3.1 99.0 99.00 99.00 99.00 999 9999.0  23.5  20.5  20.0 99.0 99.00
2023 07 03 11 30 280  3.6 99.0 99.00 99.00 99.00 999 9999.0  23.7  20.5  20.0 99.0 99.00
2023 07 03 11 45 290  2.1 99.0 99.00 99.00 99.00 999 9999.0  23.9  20.5  20.0 99.0 99.00
2023 07 03 12 00 280  1.5 99.0 99.00 99.00 99.00 999 9999.0  24.0  20.6  20.0 99.0 99.00
2023 07 03 12 15 280  2.6 99.0 99.00 99.00 99.00 999 9999.0  23.6  20.7  19.9 99.0 99.00
2023 07 03 12 30 280  2.1 99.0 99.00 99.00 99.00 999 9999.0  23.0  20.7  20.0 99.0 99.00
2023 07 03 12 45 260  0.5 99.0 99.00 99.00 99.00 999 9999.0  22.7  20.6  20.0 99.0 99.00
2023 07 03 13 00 220  1.0 99.0 99.00 99.00 99.00 999 9999.0  23.0  20.7  20.0 99.0 99.00
2023 07 03 13 15 220  1.5 99.0 99.00 99.00 99.00 999 9999.0  23.0  20.7  20.1 99.0 99.00
2023 07 03 13 30 200  2.1 99.0 99.00 99.00 99.00 999 9999.0  22.8  20.8  20.2 99.0 99.00
2023 07 03 14 00 190  2.1 99.0 99.00 99.00 99.00 999 9999.0  23.1  21.0  20.3 99.0 99.00
2023 07 03 14 15 180  2.1 99.0 99.00 99.00 99.00 999 9999.0  23.6  21.0  20.4 99.0 99.00
2023 07 03 14 30 170  2.1 99.0 99.00 99.00 99.00 999 9999.0  24.1  21.0  20.5 99.0 99.00
2023 07 03 14 45 170  2.6 99.0 99.00 99.00 99.00 999 9999.0  24.3  21.2  20.6 99.0 99.00
2023 07 03 15 00 160  2.1 99.0 99.00 99.00 99.00 999 9999.0  24.4  21.4  20.6 99.0 99.00
2023 07 03 15 15 150  1.5 99.0 99.00 99.00 99.00 999 9999.0  25.0  21.5  20.8 99.0 99.00
2023 07 03 15 30 120  1.0 99.0 99.00 99.00 99.00 999 9999.0  25.3  21.7  21.0 99.0 99.00
2023 07 03 15 45 100  1.5 99.0 99.00 99.00 99.00 999 9999.0  24.8  21.4  21.1 99.0 99.00
2023 07 03 16 00  90  2.1 99.0 99.00 99.00 99.00 999 9999.0  24.4  21.4  21.0 99.0 99.00
2023 07 03 16 15  90  2.1 99.0 99.00 99.00 99.00 999 9999.0  24.5  21.5  21.1 99.0 99.00
2023 07 03 16 30  80  2.1 99.0 99.00 99.00 99.00 999 9999.0  24.8  21.5  21.3 99.0 99.00
2023 07 03 16 45  90  2.1 99.0 99.00 99.00 99.00 999 9999.0  25.1  21.6  21.2 99.0 99.00
2023 07 03 17 00  80  2.1 99.0 99.00 99.00 99.00 999 9999.0  25.0  21.5  21.3 99.0 99.00
2023 07 03 17 15  80  2.6 99.0 99.00 99.00 99.00 999 9999.0  25.2  21.6  21.1 99.0 99.00
2023 07 03 17 30  80  2.1 99.0 99.00 99.00 99.00 999 9999.0  25.8  22.2  21.1 99.0 99.00
2023 07 03 17 45  90  2.1 99.0 99.00 99.00 99.00 999 9999.0  26.3  22.1  21.3 99.0 99.00
2023 07 03 18 00  80  1.5 99.0 99.00 99.00 99.00 999 9999.0  26.8  21.9  21.4 99.0 99.00
2023 07 03 18 15  60  2.1 99.0 99.00 99.00 99.00 999 9999.0  27.3  21.6  21.2 99.0 99.00
2023 07 03 18 30  50  2.1 99.0 99.00 99.00 99.00 999 9999.0  27.0  21.8  21.6 99.0 99.00
2023 07 03 19 00  50  2.1 99.0 99.00 99.00 99.00 999 9999.0  27.0  21.4  21.6 99.0 99.00
2023 07 03 19 15  50  2.1 99.0 99.00 99.00 99.00 999 9999.0  27.2  21.6  21.2 99.0 99.00
2023 07 03 19 30 110  2.1 99.0 99.00 99.00 99.00 999 9999.0  26.6  21.6  21.9 99.0 99.00
2023 07 03 19 45 150  2.1 99.0 99.00 99.00 99.00 999 9999.0  27.0  22.3  21.6 99.0 99.00
2023 07 03 20 00 200  4.1 99.0 99.00 99.00 99.00 999 9999.0  27.5  22.3  21.2 99.0 99.00
2023 07 03 20 15 200  4.1 99.0 99.00 99.00 99.00 999 9999.0  26.8  21.4  21.1 99.0 99.00
2023 07 03 20 30 200  4.6 99.0 99.00 99.00 99.00 999 9999.0  27.0  21.4  21.0 99.0 99.00
2023 07 03 20 45 190  5.1 99.0 99.00 99.00 99.00 999 9999.0  27.3  20.9  21.1 99.0 99.00
2023 07 03 21 00 200  4.1 99.0 99.00 99.00 99.00 999 9999.0  28.1  21.2  21.5 99.0 99.00
2023 07 03 21 15 200  4.1 99.0 99.00 99.00 99.00 999 9999.0  27.4  21.6  21.4 99.0 99.00
2023 07 03 21 30 180  5.7 99.0 99.00 99.00 99.00 999 9999.0  28.1  21.9  21.4 99.0 99.00
2023 07 03 21 45 180  5.7 99.0 99.00 99.00 99.00 999 9999.0  28.2  21.4  21.4 99.0 99.00
2023 07 03 22 00 170  5.7 99.0 99.00 99.00 99.00 999 9999.0  28.1  21.2  21.5 99.0 99.00
2023 07 03 22 15 180  5.7 99.0 99.00 99.00 99.00 999 9999.0  27.9  20.9  21.7 99.0 99.00
2023 07 03 22 30 170  5.1 99.0 99.00 99.00 99.00 999 9999.0  27.8  21.1  21.8 99.0 99.00
2023 07 03 22 45 170  5.1 99.0 99.00 99.00 99.00 999 9999.0  27.7  21.5  21.9 99.0 99.00
2023 07 03 23 00 170  5.1 99.0 99.00 99.00 99.00 999 9999.0  27.7  20.6  22.1 99.0 99.00
2023 07 03 23 15 170  4.1 99.0 99.00 99.00 99.00 999 9999.0  27.9  21.3  22.1 99.0 99.00
2023 07 03 23 30 170  4.1 99.0 99.00 99.00 99.00 999 9999.0  27.7  21.1  21.8 99.0 99.00
2023 07 03 23 45 170  4.1 99.0 99.00 99.00 99.00 999 9999.0  27.2  20.9  21.5 99.0 99.00
2023 07 04 00 00 170  4.1 99.0 99.00 99.00 99.00 999 9999.0  26.8  20.9  21.4 99.0 99.00
2023 07 04 00 15 180  4.1 99.0 99.00 99.00 99.00 999 9999.0  26.5  20.8  21.3 99.0 99.00
2023 07 04 00 30 180  4.1 99.0 99.00 99.00 99.00 999 9999.0  26.4  20.7  21.3 99.0 99.00
2023 07 04 00 45 170  3.6 99.0 99.00 99.00 99.00 999 9999.0  25.5  20.8  21.2 99.0 99.00
2023 07 04 01 00 200  5.1 99.0 99.00 99.00 99.00 999 9999.0  25.2  20.6  21.2 99.0 99.00
2023 07 04 01 15 190  4.6 99.0 99.00 99.00 99.00 999 9999.0  24.9  20.7  21.0 99.0 99.00
2023 07 04 01 30 210  4.1 99.0 99.00 99.00 99.00 999 9999.0  25.3  21.5  21.0 99.0 99.00
2023 07 04 01 45 340  4.1 99.0 99.00 99.00 99.00 999 9999.0  25.1  21.4  21.1 99.0 99.00
2023 07 04 02 00 340  5.7 99.0 99.00 99.00 99.00 999 9999.0  24.0  21.3  20.9 99.0 99.00
2023 07 04 02 15 330  5.1 99.0 99.00 99.00 99.00 999 9999.0  23.2  21.4  20.8 99.0 99.00
2023 07 04 02 30 350  2.6 99.0 99.00 99.00 99.00 999 9999.0  23.1  21.4  20.9 99.0 99.00
2023 07 04 02 45  30  2.6 99.0 99.00 99.00 99.00 999 9999.0  22.9  21.4  20.9 99.0 99.00
2023 07 04 03 00  60  2.6 99.0 99.00 99.00 99.00 999 9999.0  22.6  21.4  20.8 99.0 99.00
2023 07 04 03 15  70  3.1 99.0 99.00 99.00 99.00 999 9999.0  22.6  21.4  20.9 99.0 99.00
2023 07 04 03 30  70  3.6 99.0 99.00 99.00 99.00 999 9999.0  22.6  21.4  20.9 99.0 99.00
2023 07 04 03 45  60  3.6 99.0 99.00 99.00 99.00 999 9999.0  22.6  21.4  20.9 99.0 99.00
2023 07 04 04 15  80  3.1 99.0 99.00 99.00 99.00 999 9999.0  22.6  21.6  21.0 99.0 99.00
2023 07 04 04 30 110  3.1 99.0 99.00 99.00 99.00 999 9999.0  22.6  21.5  20.9 99.0 99.00
2023 07 04 04 45 110  2.6 99.0 99.00 99.00 99.00 999 9999.0  22.6  21.5  20.8 99.0 99.00
2023 07 04 05 00 140  3.1 99.0 99.00 99.00 99.00 999 9999.0  22.8  21.4  20.9 99.0 99.00
2023 07 04 05 15 200  7.2 99.0 99.00 99.00 99.00 999 9999.0  23.0  21.3  20.7 99.0 99.00
2023 07 04 05 30 210  4.6 99.0 99.00 99.00 99.00 999 9999.0  22.2  21.2  19.1 99.0 99.00
2023 07 04 05 45 270  0.5 99.0 99.00 99.00 99.00 999 9999.0  21.9  21.1  19.2 99.0 99.00
2023 07 04 06 00 290  2.1 99.0 99.00 99.00 99.00 999 9999.0  22.1  21.0  19.5 99.0 99.00
2023 07 04 06 15 290  1.5 99.0 99.00 99.00 99.00 999 9999.0  22.0  21.0  20.3 99.0 99.00
2023 07 04 06 30 240  2.1 99.0 99.00 99.00 99.00 999 9999.0  22.0  21.0  20.5 99.0 99.00
2023 07 04 06 45 220  2.6 99.0 99.00 99.00 99.00 999 9999.0  21.8  21.0  20.3 99.0 99.00
2023 07 04 07 00 220  3.1 99.0 99.00 99.00 99.00 999 9999.0  21.7  21.1  20.3 99.0 99.00
2023 07 04 07 15 220  2.6 99.0 99.00 99.00 99.00 999 9999.0  21.7  21.1  20.3 99.0 99.00
2023 07 04 07 30 210  2.6 99.0 99.00 99.00 99.00 999 9999.0  21.8  21.1  20.4 99.0 99.00
2023 07 04 07 45 230  1.5 99.0 99.00 99.00 99.00 999 9999.0  21.8  20.9  20.3 99.0 99.00
2023 07 04 08 00 220  2.1 99.0 99.00 99.00 99.00 999 9999.0  21.9  20.9  20.5 99.0 99.00
2023 07 04 08 15 210  2.1 99.0 99.00 99.00 99.00 999 9999.0  22.1  21.2  20.6 99.0 99.00
2023 07 04 08 30 190  2.6 99.0 99.00 99.00 99.00 999 9999.0  22.3  21.1  20.9 99.0 99.00
2023 07 04 08 45 190  2.1 99.0 99.00 99.00 99.00 999 9999.0  22.7  21.0  21.1 99.0 99.00
2023 07 04 09 00 250  1.0 99.0 99.00 99.00 99.00 999 9999.0  22.7  21.0  21.0 99.0 99.00
2023 07 04 09 15 260  0.5 99.0 99.00 99.00 99.00 999 9999.0  22.4  20.8  20.9 99.0 99.00
2023 07 04 09 30   0  0.0 99.0 99.00 99.00 99.00 999 9999.0  22.2  20.7  20.7 99.0 99.00
2023 07 04 10 00 260  1.5 99.0 99.00 99.00 99.00 999 9999.0  22.1  20.7  20.8 99.0 99.00
2023 07 04 10 15 270  1.0 99.0 99.00 99.00 99.00 999 9999.0  22.2  20.5  20.9 99.0 99.00
2023 07 04 10 30  20  0.5 99.0 99.00 99.00 99.00 999 9999.0  22.2  20.5  20.8 99.0 99.00
2023 07 04 10 45  70  1.5 99.0 99.00 99.00 99.00 999 9999.0  21.9  20.5  20.5 99.0 99.00
2023 07 04 11 00  70  2.1 99.0 99.00 99.00 99.00 999 9999.0  21.9  20.8  20.6 99.0 99.00
2023 07 04 11 15  40  2.1 99.0 99.00 99.00 99.00 999 9999.0  22.0  20.8  20.6 99.0 99.00
2023 07 04 11 30  50  1.0 99.0 99.00 99.00 99.00 999 9999.0  22.1  20.6  20.8 99.0 99.00
2023 07 04 11 45 130  1.0 99.0 99.00 99.00 99.00 999 9999.0  22.3  20.6  20.8 99.0 99.00
2023 07 04 12 00 120  0.5 99.0 99.00 99.00 99.00 999 9999.0  22.4  20.8  20.9 99.0 99.00
2023 07 04 12 15  60  1.5 99.0 99.00 99.00 99.00 999 9999.0  22.6  20.8  21.0 99.0 99.00
2023 07 04 12 30  60  1.5 99.0 99.00 99.00 99.00 999 9999.0  22.8  20.8  21.1 99.0 99.00
2023 07 04 12 45  90  2.1 99.0 99.00 99.00 99.00 999 9999.0  22.8  20.9  21.1 99.0 99.00
2023 07 04 13 00  90  1.0 99.0 99.00 99.00 99.00 999 9999.0  22.8  21.0  21.0 99.0 99.00
2023 07 04 13 15  30  1.5 99.0 99.00 99.00 99.00 999 9999.0  22.9  20.9  21.1 99.0 99.00
2023 07 04 13 30  10  2.1 99.0 99.00 99.00 99.00 999 9999.0  22.8  21.1  21.1 99.0 99.00
2023 07 04 13 45  30  2.6 99.0 99.00 99.00 99.00 999 9999.0  22.9  20.9  21.2 99.0 99.00
2023 07 04 14 00  40  2.1 99.0 99.00 99.00 99.00 999 9999.0  22.9  20.7  21.2 99.0 99.00
2023 07 04 14 15  60  2.1 99.0 99.00 99.00 99.00 999 9999.0  22.9  20.7  21.2 99.0 99.00
2023 07 04 14 30  40  2.6 99.0 99.00 99.00 99.00 999 9999.0  22.9  21.4  21.2 99.0 99.00
2023 07 04 14 45  30  3.1 99.0 99.00 99.00 99.00 999 9999.0  22.9  21.2  21.3 99.0 99.00
2023 07 04 15 00  40  3.1 99.0 99.00 99.00 99.00 999 9999.0  23.3  21.2  21.5 99.0 99.00
2023 07 04 15 15  50  3.1 99.0 99.00 99.00 99.00 999 9999.0  23.2  21.7  21.5 99.0 99.00
2023 07 04 15 30  40  3.1 99.0 99.00 99.00 99.00 999 9999.0  23.0  21.9  21.4 99.0 99.00
2023 07 04 15 45  40  2.6 99.0 99.00 99.00 99.00 999 9999.0  22.9  21.9  21.4 99.0 99.00
2023 07 04 16 00  40  2.6 99.0 99.00 99.00 99.00 999 9999.0  22.9  21.9  21.3 99.0 99.00
2023 07 04 16 15  40  2.1 99.0 99.00 99.00 99.00 999 9999.0  22.9  22.2  21.4 99.0 99.00
2023 07 04 16 30  70  1.5 99.0 99.00 99.00 99.00 999 9999.0  22.8  21.8  21.4 99.0 99.00
2023 07 04 16 45  40  1.5 99.0 99.00 99.00 99.00 999 9999.0  22.9  22.2  21.4 99.0 99.00
2023 07 04 17 00  90  1.5 99.0 99.00 99.00 99.00 999 9999.0  22.8  22.2  21.4 99.0 99.00
