#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2023 04 01 08 45 180  4.1  5.7 99.00 99.00 99.00 999 9999.0 999.0 999.0   8.5 99.0 99.00
2023 04 01 09 15 180  6.2  8.8 99.00 99.00 99.00 999 9999.0 999.0 999.0   8.5 99.0 99.00
2023 04 01 09 45 180  5.7  7.7 99.00 99.00 99.00 999 9999.0 999.0 999.0   8.6 99.0 99.00
2023 04 01 10 15 200  4.6  7.2 99.00 99.00 99.00 999 9999.0 999.0 999.0   8.8 99.0 99.00
2023 04 01 10 45 230  2.6  4.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   8.7 99.0 99.00
2023 04 01 11 15 190  5.1  7.2 99.00 99.00 99.00 999 9999.0 999.0 999.0   9.6 99.0 99.00
2023 04 01 11 45 190  6.2  8.8 99.00 99.00 99.00 999 9999.0 999.0 999.0   9.8 99.0 99.00
2023 04 01 12 15 240  3.6  5.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   9.0 99.0 99.00
2023 04 01 12 45 200  3.1  4.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   9.1 99.0 99.00
2023 04 01 13 15 190  4.6  6.7 99.00 99.00 99.00 999 9999.0 999.0 999.0   9.9 99.0 99.00
2023 04 01 13 45 180  5.1  7.2 99.00 99.00 99.00 999 9999.0 999.0 999.0   9.9 99.0 99.00
2023 04 01 14 15 180  6.2  8.2 99.00 99.00 99.00 999 9999.0 999.0 999.0  10.0 99.0 99.00
2023 04 01 14 45 200  4.6  6.7 99.00 99.00 99.00 999 9999.0 999.0 999.0   9.8 99.0 99.00
2023 04 01 15 15 190  7.2  9.8 99.00 99.00 99.00 999 9999.0 999.0 999.0  10.9 99.0 99.00
2023 04 01 15 45 190  7.2  9.3 99.00 99.00 99.00 999 9999.0 999.0 999.0  10.9 99.0 99.00
2023 04 01 16 15 190  8.2 10.8 99.00 99.00 99.00 999 9999.0 999.0 999.0  11.3 99.0 99.00
2023 04 01 16 45 190  7.7  9.8 99.00 99.00 99.00 999 9999.0 999.0 999.0  11.3 99.0 99.00
2023 04 01 17 15 190  6.7  8.8 99.00 99.00 99.00 999 9999.0 999.0 999.0  11.0 99.0 99.00
2023 04 01 17 45 190  9.3 12.4 99.00 99.00 99.00 999 9999.0 999.0 999.0  11.6 99.0 99.00
2023 04 01 18 15 190  6.2  8.2 99.00 99.00 99.00 999 9999.0 999.0 999.0  11.5 99.0 99.00
2023 04 01 18 45 200  6.2  8.8 99.00 99.00 99.00 999 9999.0 999.0 999.0  11.1 99.0 99.00
2023 04 01 19 15 210  6.7  8.8 99.00 99.00 99.00 999 9999.0 999.0 999.0  10.5 99.0 99.00
2023 04 01 19 45 220  6.7  8.8 99.00 99.00 99.00 999 9999.0 999.0 999.0   8.1 99.0 99.00
2023 04 01 20 15 210  6.2  8.2 99.00 99.00 99.00 999 9999.0 999.0 999.0   8.7 99.0 99.00
2023 04 01 20 45 200  8.2 10.8 99.00 99.00 99.00 999 9999.0 999.0 999.0   9.9 99.0 99.00
2023 04 01 21 15 190  8.8 12.4 99.00 99.00 99.00 999 9999.0 999.0 999.0   9.6 99.0 99.00
2023 04 01 21 45 190  8.2 11.8 99.00 99.00 99.00 999 9999.0 999.0 999.0   9.2 99.0 99.00
2023 04 01 22 15 190  7.7 10.3 99.00 99.00 99.00 999 9999.0 999.0 999.0   8.6 99.0 99.00
2023 04 01 22 45 180  6.2  8.8 99.00 99.00 99.00 999 9999.0 999.0 999.0   8.7 99.0 99.00
2023 04 01 23 15 200  5.1  6.7 99.00 99.00 99.00 999 9999.0 999.0 999.0   8.7 99.0 99.00
2023 04 01 23 45 290 10.3 14.4 99.00 99.00 99.00 999 9999.0 999.0 999.0   7.7 99.0 99.00
2023 04 02 00 15 280  9.3 14.9 99.00 99.00 99.00 999 9999.0 999.0 999.0   8.2 99.0 99.00
2023 04 02 00 45 280  9.3 13.9 99.00 99.00 99.00 999 9999.0 999.0 999.0   8.3 99.0 99.00
2023 04 02 01 00 300  9.8 12.4 99.00 99.00 99.00 999 9999.0 999.0 999.0   8.0 99.0 99.00
2023 04 02 01 45 140  2.6  3.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   7.2 99.0 99.00
2023 04 02 02 15 210  3.1  4.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   7.2 99.0 99.00
2023 04 02 02 45 240  4.1  5.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.9 99.0 99.00
2023 04 02 03 00 230  3.6  5.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.5 99.0 99.00
2023 04 02 03 45 280  5.1 10.3 99.00 99.00 99.00 999 9999.0 999.0 999.0   7.2 99.0 99.00
2023 04 02 04 15 280  6.7 10.3 99.00 99.00 99.00 999 9999.0 999.0 999.0   7.2 99.0 99.00
2023 04 02 04 45 260 11.3 16.0 99.00 99.00 99.00 999 9999.0 999.0 999.0   5.2 99.0 99.00
2023 04 02 05 15 270 11.8 17.0 99.00 99.00 99.00 999 9999.0 999.0 999.0   3.3 99.0 99.00
2023 04 02 05 45 270 12.4 17.5 99.00 99.00 99.00 999 9999.0 999.0 999.0   2.6 99.0 99.00
2023 04 02 06 15 270 12.9 19.0 99.00 99.00 99.00 999 9999.0 999.0 999.0   2.1 99.0 99.00
2023 04 02 06 45 280  9.8 14.9 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.7 99.0 99.00
2023 04 02 07 15 280 11.8 16.5 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.6 99.0 99.00
2023 04 02 07 45 270 12.4 18.0 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.0 99.0 99.00
2023 04 02 08 15 290 12.4 18.5 99.00 99.00 99.00 999 9999.0 999.0 999.0   0.4 99.0 99.00
2023 04 02 08 45 280 13.4 18.5 99.00 99.00 99.00 999 9999.0 999.0 999.0   0.5 99.0 99.00
2023 04 02 09 15 280 13.4 19.6 99.00 99.00 99.00 999 9999.0 999.0 999.0  -0.1 99.0 99.00
2023 04 02 09 45 290 11.8 17.5 99.00 99.00 99.00 999 9999.0 999.0 999.0  -0.7 99.0 99.00
2023 04 02 10 15 290 11.3 17.0 99.00 99.00 99.00 999 9999.0 999.0 999.0  -0.9 99.0 99.00
2023 04 02 10 45 300  8.2 14.4 99.00 99.00 99.00 999 9999.0 999.0 999.0  -1.0 99.0 99.00
2023 04 02 11 15 300  9.8 13.9 99.00 99.00 99.00 999 9999.0 999.0 999.0  -1.2 99.0 99.00
2023 04 02 11 45 300 10.3 15.4 99.00 99.00 99.00 999 9999.0 999.0 999.0  -1.3 99.0 99.00
2023 04 02 12 15 300  9.8 13.4 99.00 99.00 99.00 999 9999.0 999.0 999.0  -1.6 99.0 99.00
2023 04 02 12 45 310 10.3 14.9 99.00 99.00 99.00 999 9999.0 999.0 999.0  -1.9 99.0 99.00
2023 04 02 13 15 300 10.3 16.0 99.00 99.00 99.00 999 9999.0 999.0 999.0  -2.4 99.0 99.00
2023 04 02 13 45 310 11.3 15.4 99.00 99.00 99.00 999 9999.0 999.0 999.0  -3.2 99.0 99.00
2023 04 02 14 15 300  9.3 14.4 99.00 99.00 99.00 999 9999.0 999.0 999.0  -3.5 99.0 99.00
2023 04 02 14 45 320  9.3 13.4 99.00 99.00 99.00 999 9999.0 999.0 999.0  -4.7 99.0 99.00
2023 04 02 15 15 310  8.8 12.9 99.00 99.00 99.00 999 9999.0 999.0 999.0  -5.1 99.0 99.00
2023 04 02 15 45 300  8.8 12.9 99.00 99.00 99.00 999 9999.0 999.0 999.0  -5.8 99.0 99.00
2023 04 02 16 15 300  8.2 10.8 99.00 99.00 99.00 999 9999.0 999.0 999.0  -5.4 99.0 99.00
2023 04 02 16 45 330  7.2 11.3 99.00 99.00 99.00 999 9999.0 999.0 999.0  -7.4 99.0 99.00
2023 04 02 17 15 320  6.2  9.8 99.00 99.00 99.00 999 9999.0 999.0 999.0  -7.6 99.0 99.00
2023 04 02 17 45 330  4.1  9.3 99.00 99.00 99.00 999 9999.0 999.0 999.0  -8.7 99.0 99.00
2023 04 02 18 15 320  6.7  9.8 99.00 99.00 99.00 999 9999.0 999.0 999.0  -8.7 99.0 99.00
2023 04 02 18 30 330  6.2 10.3 99.00 99.00 99.00 999 9999.0 999.0 999.0  -9.6 99.0 99.00
2023 04 02 19 00 330  6.2  9.8 99.00 99.00 99.00 999 9999.0 999.0 999.0  -8.1 99.0 99.00
2023 04 02 20 30 300  4.6  6.7 99.00 99.00 99.00 999 9999.0 999.0 999.0  -7.7 99.0 99.00
2023 04 02 21 15 290  4.6  7.7 99.00 99.00 99.00 999 9999.0 999.0 999.0  -6.8 99.0 99.00
2023 04 02 21 45 280  4.1  6.7 99.00 99.00 99.00 999 9999.0 999.0 999.0  -6.3 99.0 99.00
2023 04 02 22 15 290  4.6  7.2 99.00 99.00 99.00 999 9999.0 999.0 999.0  -5.8 99.0 99.00
2023 04 02 22 45 290  5.7  7.7 99.00 99.00 99.00 999 9999.0 999.0 999.0  -5.1 99.0 99.00
2023 04 02 23 15 300  6.7  9.3 99.00 99.00 99.00 999 9999.0 999.0 999.0  -5.6 99.0 99.00
2023 04 02 23 45 300  6.7  8.8 99.00 99.00 99.00 999 9999.0 999.0 999.0  -6.6 99.0 99.00
2023 04 03 00 15 330  4.6  7.2 99.00 99.00 99.00 999 9999.0 999.0 999.0  -3.9 99.0 99.00
2023 04 03 00 45 350  3.6  5.1 99.00 99.00 99.00 999 9999.0 999.0 999.0  -4.8 99.0 99.00
2023 04 03 01 15 340  4.6  6.7 99.00 99.00 99.00 999 9999.0 999.0 999.0  -6.5 99.0 99.00
2023 04 03 01 45 360  5.1  6.7 99.00 99.00 99.00 999 9999.0 999.0 999.0  -7.5 99.0 99.00
2023 04 03 02 15 360  5.1  6.7 99.00 99.00 99.00 999 9999.0 999.0 999.0  -8.6 99.0 99.00
2023 04 03 02 45  10  4.1  5.7 99.00 99.00 99.00 999 9999.0 999.0 999.0  -9.1 99.0 99.00
2023 04 03 03 15  10  4.1  6.2 99.00 99.00 99.00 999 9999.0 999.0 999.0  -9.6 99.0 99.00
2023 04 03 03 45 360  2.6  4.1 99.00 99.00 99.00 999 9999.0 999.0 999.0  -9.7 99.0 99.00
2023 04 03 04 15 350  2.1  2.6 99.00 99.00 99.00 999 9999.0 999.0 999.0  -9.0 99.0 99.00
2023 04 03 04 45 350  2.1  3.1 99.00 99.00 99.00 999 9999.0 999.0 999.0  -9.7 99.0 99.00
2023 04 03 05 15 360  2.6  3.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 -10.0 99.0 99.00
2023 04 03 05 45  10  3.1  4.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 -10.2 99.0 99.00
2023 04 03 06 15  40  3.1  4.1 99.00 99.00 99.00 999 9999.0 999.0 999.0  -9.6 99.0 99.00
2023 04 03 06 45  30  2.1  3.1 99.00 99.00 99.00 999 9999.0 999.0 999.0  -9.2 99.0 99.00
2023 04 03 07 15  60  3.1  4.1 99.00 99.00 99.00 999 9999.0 999.0 999.0  -9.1 99.0 99.00
2023 04 03 07 45  70  3.1  5.1 99.00 99.00 99.00 999 9999.0 999.0 999.0  -8.9 99.0 99.00
2023 04 03 08 15  70  3.6  5.1 99.00 99.00 99.00 999 9999.0 999.0 999.0  -8.1 99.0 99.00
2023 04 03 08 45  90  4.6  6.7 99.00 99.00 99.00 999 9999.0 999.0 999.0  -7.4 99.0 99.00
2023 04 03 09 15 100  4.6  6.7 99.00 99.00 99.00 999 9999.0 999.0 999.0  -7.1 99.0 99.00
2023 04 03 09 45 110  3.6  5.1 99.00 99.00 99.00 999 9999.0 999.0 999.0  -5.5 99.0 99.00
2023 04 03 10 15 110  2.6  3.6 99.00 99.00 99.00 999 9999.0 999.0 999.0  -5.7 99.0 99.00
2023 04 03 10 45 110  2.6  3.6 99.00 99.00 99.00 999 9999.0 999.0 999.0  -6.6 99.0 99.00
2023 04 03 11 15  20  2.6  3.6 99.00 99.00 99.00 999 9999.0 999.0 999.0  -4.0 99.0 99.00
2023 04 03 11 45 360  1.5  2.6 99.00 99.00 99.00 999 9999.0 999.0 999.0  -4.8 99.0 99.00
2023 04 03 12 15  30  1.5  2.6 99.00 99.00 99.00 999 9999.0 999.0 999.0  -4.6 99.0 99.00
2023 04 03 12 45  70  2.6  3.6 99.00 99.00 99.00 999 9999.0 999.0 999.0  -3.4 99.0 99.00
2023 04 03 13 15  50  3.1  4.1 99.00 99.00 99.00 999 9999.0 999.0 999.0  -2.6 99.0 99.00
2023 04 03 13 45  40  4.1  5.1 99.00 99.00 99.00 999 9999.0 999.0 999.0  -1.8 99.0 99.00
2023 04 03 14 15  40  3.6  5.1 99.00 99.00 99.00 999 9999.0 999.0 999.0  -1.5 99.0 99.00
2023 04 03 14 45  40  4.6  5.7 99.00 99.00 99.00 999 9999.0 999.0 999.0  -0.7 99.0 99.00
2023 04 03 15 15  40  3.6  5.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   0.1 99.0 99.00
2023 04 03 15 45  60  3.1  4.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   0.3 99.0 99.00
2023 04 03 16 45 230  4.1  8.8 99.00 99.00 99.00 999 9999.0 999.0 999.0   0.0 99.0 99.00
2023 04 03 17 15 190  6.7  9.8 99.00 99.00 99.00 999 9999.0 999.0 999.0  -0.4 99.0 99.00
2023 04 03 17 45 190  7.2 10.3 99.00 99.00 99.00 999 9999.0 999.0 999.0   0.2 99.0 99.00
2023 04 03 18 15 190  6.7  9.8 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.1 99.0 99.00
2023 04 03 18 30 180  6.7  9.8 99.00 99.00 99.00 999 9999.0 999.0 999.0   0.7 99.0 99.00
2023 04 03 19 15 170  8.2 11.3 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.0 99.0 99.00
2023 04 03 19 30 180  8.2 11.3 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.0 99.0 99.00
2023 04 03 20 15 180  8.2 11.3 99.00 99.00 99.00 999 9999.0 999.0 999.0   1.8 99.0 99.00
2023 04 03 20 45 180  7.7 11.3 99.00 99.00 99.00 999 9999.0 999.0 999.0   2.5 99.0 99.00
2023 04 03 21 15 180  7.2 10.8 99.00 99.00 99.00 999 9999.0 999.0 999.0   2.5 99.0 99.00
2023 04 03 21 30 180  9.3 14.9 99.00 99.00 99.00 999 9999.0 999.0 999.0   2.3 99.0 99.00
2023 04 03 22 15 190  9.8 13.4 99.00 99.00 99.00 999 9999.0 999.0 999.0   2.6 99.0 99.00
2023 04 03 22 45 180  9.8 12.9 99.00 99.00 99.00 999 9999.0 999.0 999.0   3.5 99.0 99.00
2023 04 03 23 15 190  8.8 11.8 99.00 99.00 99.00 999 9999.0 999.0 999.0   4.1 99.0 99.00
2023 04 03 23 45 190  8.2 12.4 99.00 99.00 99.00 999 9999.0 999.0 999.0   4.3 99.0 99.00
2023 04 04 00 15 180  8.8 12.4 99.00 99.00 99.00 999 9999.0 999.0 999.0   4.5 99.0 99.00
2023 04 04 00 45 180  7.7 10.8 99.00 99.00 99.00 999 9999.0 999.0 999.0   4.7 99.0 99.00
2023 04 04 01 15 190  7.2 10.8 99.00 99.00 99.00 999 9999.0 999.0 999.0   5.1 99.0 99.00
2023 04 04 01 45 190  6.2  8.8 99.00 99.00 99.00 999 9999.0 999.0 999.0   5.4 99.0 99.00
2023 04 04 02 15 200  5.1  7.2 99.00 99.00 99.00 999 9999.0 999.0 999.0   5.8 99.0 99.00
2023 04 04 02 45 210  5.1  7.2 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.0 99.0 99.00
2023 04 04 03 15 200  3.6  5.7 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.2 99.0 99.00
2023 04 04 03 45 190  2.6  3.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.2 99.0 99.00
2023 04 04 04 15 190  2.6  3.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.4 99.0 99.00
2023 04 04 04 45 190  3.1  3.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.6 99.0 99.00
2023 04 04 05 15 190  2.6  3.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.6 99.0 99.00
2023 04 04 05 45 360  0.5  1.0 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.4 99.0 99.00
2023 04 04 06 15  20  3.1  3.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.0 99.0 99.00
2023 04 04 06 45  50  2.6  3.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.1 99.0 99.00
2023 04 04 07 15  70  2.6  3.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.2 99.0 99.00
2023 04 04 07 45  80  3.6  4.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   5.9 99.0 99.00
2023 04 04 08 15  80  3.1  4.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.1 99.0 99.00
2023 04 04 08 45  40  3.1  4.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   5.9 99.0 99.00
2023 04 04 09 15  40  4.1  4.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   5.8 99.0 99.00
2023 04 04 09 45  50  3.6  4.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   5.7 99.0 99.00
2023 04 04 10 15  50  3.1  4.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   5.7 99.0 99.00
2023 04 04 10 45  60  3.1  3.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   5.7 99.0 99.00
2023 04 04 11 15  70  2.6  3.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   5.8 99.0 99.00
2023 04 04 11 45  40  3.1  3.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   5.8 99.0 99.00
2023 04 04 12 00  50  3.1  3.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   5.9 99.0 99.00
2023 04 04 12 45  60  3.1  4.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   5.9 99.0 99.00
2023 04 04 13 15  50  3.1  4.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.2 99.0 99.00
2023 04 04 13 45  60  3.1  4.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.3 99.0 99.00
2023 04 04 14 15  60  2.6  3.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.7 99.0 99.00
2023 04 04 14 45  40  2.6  3.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.8 99.0 99.00
2023 04 04 15 15  60  3.1  3.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.9 99.0 99.00
2023 04 04 15 45  80  3.1  3.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   7.1 99.0 99.00
2023 04 04 16 15  90  3.6  4.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   7.3 99.0 99.00
2023 04 04 16 30  80  3.6  4.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   7.4 99.0 99.00
2023 04 04 18 15  80  4.6  5.7 99.00 99.00 99.00 999 9999.0 999.0 999.0   7.6 99.0 99.00
2023 04 04 19 30  80  5.1  6.2 99.00 99.00 99.00 999 9999.0 999.0 999.0   8.2 99.0 99.00
2023 04 04 20 45  50  5.1  7.2 99.00 99.00 99.00 999 9999.0 999.0 999.0   7.9 99.0 99.00
2023 04 04 21 15  30  3.6  4.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   8.2 99.0 99.00
2023 04 04 21 30  20  3.6  5.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   8.1 99.0 99.00
2023 04 04 22 00  20  2.6  3.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   9.1 99.0 99.00
2023 04 04 22 45  40  3.1  4.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   8.6 99.0 99.00
2023 04 04 23 15  50  3.6  4.6 99.00 99.00 99.00 999 9999.0 999.0 999.0  10.0 99.0 99.00
2023 04 04 23 45 140  3.6  4.6 99.00 99.00 99.00 999 9999.0 999.0 999.0  11.9 99.0 99.00
2023 04 05 00 15 170  3.6  4.6 99.00 99.00 99.00 999 9999.0 999.0 999.0  12.6 99.0 99.00
2023 04 05 00 45  40  2.6  3.6 99.00 99.00 99.00 999 9999.0 999.0 999.0  11.4 99.0 99.00
2023 04 05 01 00  40  3.6  4.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   9.3 99.0 99.00
2023 04 05 01 45  50  3.1  3.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   8.4 99.0 99.00
2023 04 05 02 15 100  2.6  3.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   9.6 99.0 99.00
2023 04 05 02 45  70  2.6  4.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   9.7 99.0 99.00
2023 04 05 03 15  70  3.6  5.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   8.8 99.0 99.00
2023 04 05 03 45  60  3.6  4.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   8.4 99.0 99.00
2023 04 05 04 45  70  5.7  7.7 99.00 99.00 99.00 999 9999.0 999.0 999.0   9.3 99.0 99.00
2023 04 05 05 45  60  9.3 12.9 99.00 99.00 99.00 999 9999.0 999.0 999.0   8.5 99.0 99.00
2023 04 05 06 15  80  8.8 12.4 99.00 99.00 99.00 999 9999.0 999.0 999.0   8.4 99.0 99.00
2023 04 05 06 45  70  7.7 12.9 99.00 99.00 99.00 999 9999.0 999.0 999.0   8.2 99.0 99.00
2023 04 05 07 15  80  8.8 11.8 99.00 99.00 99.00 999 9999.0 999.0 999.0   7.9 99.0 99.00
2023 04 05 07 30  80  8.8 11.8 99.00 99.00 99.00 999 9999.0 999.0 999.0   7.9 99.0 99.00
2023 04 05 08 15  90  8.8 11.8 99.00 99.00 99.00 999 9999.0 999.0 999.0   7.8 99.0 99.00
2023 04 05 08 45 100  7.7  9.8 99.00 99.00 99.00 999 9999.0 999.0 999.0   7.4 99.0 99.00
2023 04 05 09 00  90  6.7  9.8 99.00 99.00 99.00 999 9999.0 999.0 999.0   7.4 99.0 99.00
2023 04 05 09 30  90  7.2 10.3 99.00 99.00 99.00 999 9999.0 999.0 999.0   7.1 99.0 99.00
2023 04 05 10 15  70  6.7  9.3 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.9 99.0 99.00
2023 04 05 10 30  60  5.1  8.8 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.8 99.0 99.00
2023 04 05 11 00  60  4.1  5.7 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.7 99.0 99.00
2023 04 05 11 30  80  5.1  7.2 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.6 99.0 99.00
2023 04 05 15 45  80 10.8 14.9 99.00 99.00 99.00 999 9999.0 999.0 999.0   5.4 99.0 99.00
2023 04 05 19 45  70 10.3 13.9 99.00 99.00 99.00 999 9999.0 999.0 999.0   5.7 99.0 99.00
2023 04 05 20 15  70 10.3 13.9 99.00 99.00 99.00 999 9999.0 999.0 999.0   5.6 99.0 99.00
2023 04 05 20 30  70 10.3 13.9 99.00 99.00 99.00 999 9999.0 999.0 999.0   5.7 99.0 99.00
2023 04 05 20 45  70 10.3 13.9 99.00 99.00 99.00 999 9999.0 999.0 999.0   5.7 99.0 99.00
2023 04 05 22 15  70  9.8 12.9 99.00 99.00 99.00 999 9999.0 999.0 999.0   5.8 99.0 99.00
2023 04 05 22 45  80 10.3 14.4 99.00 99.00 99.00 999 9999.0 999.0 999.0   5.8 99.0 99.00
2023 04 05 23 15  70  9.3 12.4 99.00 99.00 99.00 999 9999.0 999.0 999.0   5.9 99.0 99.00
2023 04 06 00 15  70  9.3 11.8 99.00 99.00 99.00 999 9999.0 999.0 999.0   5.9 99.0 99.00
2023 04 06 00 45  70  9.3 12.4 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.0 99.0 99.00
2023 04 06 01 15  70  9.3 12.4 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.0 99.0 99.00
2023 04 06 01 45  70  8.8 11.3 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.1 99.0 99.00
2023 04 06 02 15  70  8.2 10.8 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.1 99.0 99.00
2023 04 06 02 45  60  7.7 10.3 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.2 99.0 99.00
2023 04 06 03 15  70  7.7 10.3 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.2 99.0 99.00
2023 04 06 03 30  70  7.7 10.8 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.2 99.0 99.00
2023 04 06 04 15  70  8.2 11.3 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.2 99.0 99.00
2023 04 06 04 45  70  8.2 11.8 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.3 99.0 99.00
2023 04 06 05 15  80  8.2 11.8 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.4 99.0 99.00
2023 04 06 05 30  80  8.2 11.3 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.5 99.0 99.00
2023 04 06 06 15  80  6.7  9.3 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.8 99.0 99.00
2023 04 06 06 30  80  6.7  9.3 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.8 99.0 99.00
2023 04 06 07 15  70  6.2  8.8 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.8 99.0 99.00
2023 04 06 07 45  50  5.1  7.2 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.8 99.0 99.00
2023 04 06 08 15  50  6.2  8.8 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.8 99.0 99.00
2023 04 06 08 45  60  5.7  8.2 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.9 99.0 99.00
2023 04 06 09 15  70  5.1  7.2 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.9 99.0 99.00
2023 04 06 09 45  80  4.6  6.7 99.00 99.00 99.00 999 9999.0 999.0 999.0   7.0 99.0 99.00
2023 04 06 10 15  80  2.6  4.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   6.9 99.0 99.00
2023 04 06 10 45  70  3.1  4.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   7.0 99.0 99.00
2023 04 06 11 15  70  2.6  4.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   7.1 99.0 99.00
2023 04 06 11 30  60  1.5  3.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   7.1 99.0 99.00
2023 04 06 12 45 120  2.1  3.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   7.1 99.0 99.00
2023 04 06 14 00 130  1.5  2.6 99.00 99.00 99.00 999 9999.0 999.0 999.0   7.9 99.0 99.00
2023 04 06 16 15   0  0.0  1.5 99.00 99.00 99.00 999 9999.0 999.0 999.0   9.5 99.0 99.00
2023 04 06 17 45 360  2.1  3.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   9.4 99.0 99.00
2023 04 06 18 30 130  1.5  2.1 99.00 99.00 99.00 999 9999.0 999.0 999.0   9.4 99.0 99.00
2023 04 06 20 30 100  1.5  3.1 99.00 99.00 99.00 999 9999.0 999.0 999.0  10.8 99.0 99.00
2023 04 06 21 45  60  1.0  2.1 99.00 99.00 99.00 999 9999.0 999.0 999.0  10.4 99.0 99.00
2023 04 06 22 00 340  1.5  3.1 99.00 99.00 99.00 999 9999.0 999.0 999.0  11.2 99.0 99.00
2023 04 06 22 30 240  3.6  5.1 99.00 99.00 99.00 999 9999.0 999.0 999.0  11.2 99.0 99.00
