"Date","Time (LST)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2023/10/24","04:42","5.691","-","6.81"
"2023/10/24","04:48","5.871","-","7"
"2023/10/24","04:54","6.04","-","7.17"
"2023/10/24","05:00","6.197","-","7.33"
"2023/10/24","05:06","6.343","-","7.48"
"2023/10/24","05:12","6.478","-","7.62"
"2023/10/24","05:18","6.601","-","7.73"
"2023/10/24","05:24","6.713","-","7.83"
"2023/10/24","05:30","6.815","-","7.92"
"2023/10/24","05:36","6.906","-","7.99"
"2023/10/24","05:42","6.988","-","8.04"
"2023/10/24","05:48","7.061","-","8.08"
"2023/10/24","05:54","7.126","-","8.11"
"2023/10/24","06:00","7.183","-","8.13"
"2023/10/24","06:06","7.233","-","8.14"
"2023/10/24","06:12","7.277","-","8.16"
"2023/10/24","06:18","7.315","-","8.16"
"2023/10/24","06:24","7.347","-","8.18"
"2023/10/24","06:30","7.375","-","8.18"
"2023/10/24","06:36","7.398","-","8.18"
"2023/10/24","06:42","7.418","-","8.19"
"2023/10/24","06:48","7.433","-","8.2"
"2023/10/24","06:54","7.444","-","8.2"
"2023/10/24","07:00","7.452","-","8.21"
"2023/10/24","07:06","7.455","-","8.21"
"2023/10/24","07:12","7.454","-","8.2"
"2023/10/24","07:18","7.449","-","8.19"
"2023/10/24","07:24","7.439","-","8.18"
"2023/10/24","07:30","7.423","-","8.16"
"2023/10/24","07:36","7.402","-","8.13"
"2023/10/24","07:42","7.375","-","8.09"
"2023/10/24","07:48","7.341","-","8.06"
"2023/10/24","07:54","7.3","-","8.01"
"2023/10/24","08:00","7.251","-","7.95"
"2023/10/24","08:06","7.194","-","7.88"
"2023/10/24","08:12","7.128","-","7.82"
"2023/10/24","08:18","7.054","-","7.74"
"2023/10/24","08:24","6.97","-","7.66"
"2023/10/24","08:30","6.877","-","7.56"
"2023/10/24","08:36","6.774","-","7.46"
"2023/10/24","08:42","6.661","-","7.34"
"2023/10/24","08:48","6.539","-","7.22"
"2023/10/24","08:54","6.406","-","7.09"
"2023/10/24","09:00","6.265","-","6.94"
"2023/10/24","09:06","6.114","-","6.78"
"2023/10/24","09:12","5.955","-","6.61"
"2023/10/24","09:18","5.788","-","6.44"
"2023/10/24","09:24","5.613","-","6.24"
"2023/10/24","09:30","5.431","-","6.05"
"2023/10/24","09:36","5.244","-","5.85"
"2023/10/24","09:42","5.051","-","5.65"
"2023/10/24","09:48","4.854","-","5.43"
"2023/10/24","09:54","4.654","-","5.22"
"2023/10/24","10:00","4.452","-","5"
"2023/10/24","10:06","4.249","-","4.78"
"2023/10/24","10:12","4.046","-","4.56"
"2023/10/24","10:18","3.843","-","4.35"
"2023/10/24","10:24","3.643","-","4.13"
"2023/10/24","10:30","3.446","-","3.91"
"2023/10/24","10:36","3.254","-","3.68"
"2023/10/24","10:42","3.066","-","3.47"
"2023/10/24","10:48","2.884","-","3.26"
"2023/10/24","10:54","2.708","-","3.05"
"2023/10/24","11:00","2.54","-","2.85"
"2023/10/24","11:06","2.379","-","2.66"
"2023/10/24","11:12","2.227","-","2.49"
"2023/10/24","11:18","2.083","-","2.28"
"2023/10/24","11:24","1.948","-","2.07"
"2023/10/24","11:30","1.822","-","1.91"
"2023/10/24","11:36","1.705","-","1.76"
"2023/10/24","11:42","1.596","-","1.63"
"2023/10/24","11:48","1.495","-","1.5"
"2023/10/24","11:54","1.402","-","1.41"
"2023/10/24","12:00","1.318","-","1.31"
"2023/10/24","12:06","1.24","-","1.25"
"2023/10/24","12:12","1.169","-","1.2"
"2023/10/24","12:18","1.104","-","1.14"
"2023/10/24","12:24","1.044","-","1.11"
"2023/10/24","12:30","0.99","-","1.09"
"2023/10/24","12:36","0.94","-","1.08"
"2023/10/24","12:42","0.894","-","1.05"
"2023/10/24","12:48","0.853","-","1.02"
"2023/10/24","12:54","0.814","-","1.01"
"2023/10/24","13:00","0.779","-","0.98"
"2023/10/24","13:06","0.747","-","0.96"
"2023/10/24","13:12","0.719","-","0.93"
"2023/10/24","13:18","0.694","-","0.9"
"2023/10/24","13:24","0.673","-","0.87"
"2023/10/24","13:30","0.656","-","0.84"
"2023/10/24","13:36","0.644","-","0.82"
"2023/10/24","13:42","0.637","-","0.79"
"2023/10/24","13:48","0.636","-","0.78"
"2023/10/24","13:54","0.642","-","0.78"
"2023/10/24","14:00","0.656","-","0.77"
"2023/10/24","14:06","0.679","-","0.76"
"2023/10/24","14:12","0.711","-","0.77"
"2023/10/24","14:18","0.753","-","0.8"
"2023/10/24","14:24","0.807","-","0.83"
"2023/10/24","14:30","0.873","-","0.87"
"2023/10/24","14:36","0.951","-","0.92"
"2023/10/24","14:42","1.042","-","0.98"
"2023/10/24","14:48","1.148","-","1.06"
"2023/10/24","14:54","1.267","-","1.14"
"2023/10/24","15:00","1.4","-","1.26"
"2023/10/24","15:06","1.547","-","1.38"
"2023/10/24","15:12","1.707","-","1.54"
"2023/10/24","15:18","1.881","-","1.7"
"2023/10/24","15:24","2.068","-","1.87"
"2023/10/24","15:30","2.266","-","2.08"
"2023/10/24","15:36","2.475","-","2.3"
"2023/10/24","15:42","2.694","-","2.54"
"2023/10/24","15:48","2.92","-","2.76"
"2023/10/24","15:54","3.154","-","3.03"
"2023/10/24","16:00","3.393","-","3.27"
"2023/10/24","16:06","3.636","-","3.57"
"2023/10/24","16:12","3.881","-","3.84"
"2023/10/24","16:18","4.127","-","4.13"
"2023/10/24","16:24","4.372","-","4.43"
"2023/10/24","16:30","4.614","-","4.7"
"2023/10/24","16:36","4.852","-","4.99"
"2023/10/24","16:42","5.085","-","5.26"
"2023/10/24","16:48","5.311","-","5.54"
"2023/10/24","16:54","5.529","-","5.81"
"2023/10/24","17:00","5.738","-","6.06"
"2023/10/24","17:06","5.937","-","6.3"
"2023/10/24","17:12","6.126","-","6.52"
"2023/10/24","17:18","6.303","-","6.74"
"2023/10/24","17:24","6.469","-","6.94"
"2023/10/24","17:30","6.624","-","7.14"
"2023/10/24","17:36","6.767","-","7.29"
"2023/10/24","17:42","6.899","-","7.44"
"2023/10/24","17:48","7.019","-","7.58"
"2023/10/24","17:54","7.128","-","7.69"
"2023/10/24","18:00","7.227","-","7.78"
"2023/10/24","18:06","7.316","-","7.85"
"2023/10/24","18:12","7.396","-","7.92"
"2023/10/24","18:18","7.467","-","7.96"
"2023/10/24","18:24","7.53","-","7.99"
"2023/10/24","18:30","7.586","-","8.03"
"2023/10/24","18:36","7.634","-","8.04"
"2023/10/24","18:42","7.677","-","8.05"
"2023/10/24","18:48","7.713","-","8.05"
"2023/10/24","18:54","7.745","-","8.06"
"2023/10/24","19:00","7.771","-","8.05"
"2023/10/24","19:06","7.792","-","8.06"
"2023/10/24","19:12","7.809","-","8.08"
"2023/10/24","19:18","7.821","-","8.08"
"2023/10/24","19:24","7.829","-","8.11"
"2023/10/24","19:30","7.832","-","8.13"
"2023/10/24","19:36","7.831","-","8.15"
"2023/10/24","19:42","7.824","-","8.16"
"2023/10/24","19:48","7.811","-","8.19"
"2023/10/24","19:54","7.793","-","8.19"
"2023/10/24","20:00","7.768","-","8.21"
"2023/10/24","20:06","7.737","-","8.21"
"2023/10/24","20:12","7.698","-","8.2"
"2023/10/24","20:18","7.651","-","8.2"
"2023/10/24","20:24","7.596","-","8.2"
"2023/10/24","20:30","7.533","-","8.17"
"2023/10/24","20:36","7.46","-","8.14"
"2023/10/24","20:42","7.377","-","8.1"
"2023/10/24","20:48","7.285","-","8.04"
"2023/10/24","20:54","7.182","-","7.96"
"2023/10/24","21:00","7.069","-","7.87"
"2023/10/24","21:06","6.946","-","7.76"
"2023/10/24","21:12","6.812","-","7.64"
"2023/10/24","21:18","6.668","-","7.5"
"2023/10/24","21:24","6.514","-","7.34"
"2023/10/24","21:30","6.351","-","7.16"
"2023/10/24","21:36","6.178","-","6.97"
"2023/10/24","21:42","5.997","-","6.77"
"2023/10/24","21:48","5.808","-","6.56"
"2023/10/24","21:54","5.612","-","6.33"
"2023/10/24","22:00","5.409","-","6.1"
"2023/10/24","22:06","5.2","-","5.87"
"2023/10/24","22:12","4.988","-","5.63"
"2023/10/24","22:18","4.771","-","5.38"
"2023/10/24","22:24","4.552","-","5.14"
"2023/10/24","22:30","4.332","-","4.89"
"2023/10/24","22:36","4.111","-","4.66"
"2023/10/24","22:42","3.891","-","4.4"
"2023/10/24","22:48","3.672","-","4.16"
"2023/10/24","22:54","3.457","-","3.91"
"2023/10/24","23:00","3.245","-","3.66"
"2023/10/24","23:06","3.039","-","3.43"
"2023/10/24","23:12","2.837","-","3.2"
"2023/10/24","23:18","2.643","-","2.97"
"2023/10/24","23:24","2.455","-","2.76"
"2023/10/24","23:30","2.275","-","2.54"
"2023/10/24","23:36","2.103","-","2.34"
"2023/10/24","23:42","1.939","-","2.15"
"2023/10/24","23:48","1.784","-","1.99"
"2023/10/24","23:54","1.638","-","1.81"
