"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2023/10/23","22:18","6.715","-","7.59"
"2023/10/23","22:24","6.776","-","7.66"
"2023/10/23","22:30","6.829","-","7.74"
"2023/10/23","22:36","6.875","-","7.83"
"2023/10/23","22:42","6.914","-","7.91"
"2023/10/23","22:48","6.944","-","7.97"
"2023/10/23","22:54","6.967","-","8.02"
"2023/10/23","23:00","6.981","-","8.05"
"2023/10/23","23:06","6.988","-","8.07"
"2023/10/23","23:12","6.986","-","8.1"
"2023/10/23","23:18","6.976","-","8.11"
"2023/10/23","23:24","6.958","-","8.11"
"2023/10/23","23:30","6.932","-","8.1"
"2023/10/23","23:36","6.898","-","8.08"
"2023/10/23","23:42","6.856","-","8.03"
"2023/10/23","23:48","6.806","-","7.98"
"2023/10/23","23:54","6.749","-","7.93"
"2023/10/24","00:00","6.684","-","7.88"
"2023/10/24","00:06","6.613","-","7.81"
"2023/10/24","00:12","6.534","-","7.74"
"2023/10/24","00:18","6.45","-","7.64"
"2023/10/24","00:24","6.358","-","7.56"
"2023/10/24","00:30","6.261","-","7.48"
"2023/10/24","00:36","6.159","-","7.38"
"2023/10/24","00:42","6.051","-","7.26"
"2023/10/24","00:48","5.938","-","7.15"
"2023/10/24","00:54","5.82","-","7.05"
"2023/10/24","01:00","5.698","-","6.94"
"2023/10/24","01:06","5.573","-","6.81"
"2023/10/24","01:12","5.443","-","6.66"
"2023/10/24","01:18","5.311","-","6.52"
"2023/10/24","01:24","5.175","-","6.4"
"2023/10/24","01:30","5.037","-","6.28"
"2023/10/24","01:36","4.897","-","6.12"
"2023/10/24","01:42","4.755","-","5.97"
"2023/10/24","01:48","4.611","-","5.8"
"2023/10/24","01:54","4.466","-","5.62"
"2023/10/24","02:00","4.32","-","5.46"
"2023/10/24","02:06","4.173","-","5.31"
"2023/10/24","02:12","4.026","-","5.17"
"2023/10/24","02:18","3.879","-","5.02"
"2023/10/24","02:24","3.732","-","4.86"
"2023/10/24","02:30","3.585","-","4.68"
"2023/10/24","02:36","3.439","-","4.52"
"2023/10/24","02:42","3.294","-","4.37"
"2023/10/24","02:48","3.15","-","4.21"
"2023/10/24","02:54","3.007","-","4.05"
"2023/10/24","03:00","2.866","-","3.89"
"2023/10/24","03:06","2.726","-","3.75"
"2023/10/24","03:12","2.588","-","3.62"
"2023/10/24","03:18","2.453","-","3.48"
"2023/10/24","03:24","2.319","-","3.33"
"2023/10/24","03:30","2.189","-","3.19"
"2023/10/24","03:36","2.061","-","3.06"
"2023/10/24","03:42","1.935","-","2.93"
"2023/10/24","03:48","1.814","-","2.78"
"2023/10/24","03:54","1.695","-","2.64"
"2023/10/24","04:00","1.581","-","2.53"
"2023/10/24","04:06","1.47","-","2.44"
"2023/10/24","04:12","1.364","-","2.34"
"2023/10/24","04:18","1.263","-","2.22"
"2023/10/24","04:24","1.167","-","2.09"
"2023/10/24","04:30","1.076","-","1.99"
"2023/10/24","04:36","0.991","-","1.91"
"2023/10/24","04:42","0.911","-","1.81"
"2023/10/24","04:48","0.839","-","1.71"
"2023/10/24","04:54","0.773","-","1.62"
"2023/10/24","05:00","0.714","-","1.58"
"2023/10/24","05:06","0.663","-","1.52"
"2023/10/24","05:12","0.62","-","1.47"
"2023/10/24","05:18","0.585","-","1.43"
"2023/10/24","05:24","0.558","-","1.39"
"2023/10/24","05:30","0.539","-","1.37"
"2023/10/24","05:36","0.53","-","1.33"
"2023/10/24","05:42","0.529","-","1.31"
"2023/10/24","05:48","0.538","-","1.32"
"2023/10/24","05:54","0.556","-","1.32"
"2023/10/24","06:00","0.582","-","1.34"
"2023/10/24","06:06","0.618","-","1.37"
"2023/10/24","06:12","0.663","-","1.45"
"2023/10/24","06:18","0.716","-","1.54"
"2023/10/24","06:24","0.779","-","1.6"
"2023/10/24","06:30","0.849","-","1.65"
"2023/10/24","06:36","0.928","-","1.73"
"2023/10/24","06:42","1.014","-","1.84"
"2023/10/24","06:48","1.107","-","1.97"
"2023/10/24","06:54","1.208","-","2.06"
"2023/10/24","07:00","1.315","-","2.18"
"2023/10/24","07:06","1.428","-","2.3"
"2023/10/24","07:12","1.546","-","2.43"
"2023/10/24","07:18","1.67","-","2.58"
"2023/10/24","07:24","1.798","-","2.7"
"2023/10/24","07:30","1.931","-","2.83"
"2023/10/24","07:36","2.067","-","2.96"
"2023/10/24","07:42","2.207","-","3.09"
"2023/10/24","07:48","2.35","-","3.25"
"2023/10/24","07:54","2.494","-","3.39"
"2023/10/24","08:00","2.642","-","3.54"
"2023/10/24","08:06","2.79","-","3.7"
"2023/10/24","08:12","2.941","-","3.85"
"2023/10/24","08:18","3.092","-","4.02"
"2023/10/24","08:24","3.244","-","4.17"
"2023/10/24","08:30","3.396","-","4.32"
"2023/10/24","08:36","3.549","-","4.49"
"2023/10/24","08:42","3.701","-","4.66"
"2023/10/24","08:48","3.853","-","4.8"
"2023/10/24","08:54","4.005","-","4.95"
"2023/10/24","09:00","4.156","-","5.11"
"2023/10/24","09:06","4.305","-","5.28"
"2023/10/24","09:12","4.454","-","5.44"
"2023/10/24","09:18","4.6","-","5.58"
"2023/10/24","09:24","4.745","-","5.71"
"2023/10/24","09:30","4.888","-","5.85"
"2023/10/24","09:36","5.028","-","5.99"
"2023/10/24","09:42","5.165","-","6.12"
"2023/10/24","09:48","5.299","-","6.27"
"2023/10/24","09:54","5.43","-","6.41"
"2023/10/24","10:00","5.557","-","6.53"
"2023/10/24","10:06","5.679","-","6.65"
"2023/10/24","10:12","5.797","-","6.76"
"2023/10/24","10:18","5.911","-","6.86"
"2023/10/24","10:24","6.018","-","7"
"2023/10/24","10:30","6.121","-","7.1"
"2023/10/24","10:36","6.217","-","7.19"
"2023/10/24","10:42","6.307","-","7.27"
"2023/10/24","10:48","6.39","-","7.35"
"2023/10/24","10:54","6.466","-","7.43"
"2023/10/24","11:00","6.534","-","7.5"
"2023/10/24","11:06","6.596","-","7.58"
"2023/10/24","11:12","6.649","-","7.64"
"2023/10/24","11:18","6.695","-","7.68"
"2023/10/24","11:24","6.732","-","7.72"
"2023/10/24","11:30","6.761","-","7.73"
"2023/10/24","11:36","6.782","-","7.75"
"2023/10/24","11:42","6.794","-","7.75"
"2023/10/24","11:48","6.798","-","7.75"
"2023/10/24","11:54","6.794","-","7.75"
"2023/10/24","12:00","6.781","-","7.73"
"2023/10/24","12:06","6.76","-","7.7"
"2023/10/24","12:12","6.731","-","7.66"
"2023/10/24","12:18","6.693","-","7.59"
"2023/10/24","12:24","6.648","-","7.57"
"2023/10/24","12:30","6.596","-","7.5"
"2023/10/24","12:36","6.536","-","7.41"
"2023/10/24","12:42","6.468","-","7.3"
"2023/10/24","12:48","6.394","-","7.22"
"2023/10/24","12:54","6.314","-","7.14"
"2023/10/24","13:00","6.227","-","7.06"
"2023/10/24","13:06","6.134","-","6.94"
"2023/10/24","13:12","6.035","-","6.83"
"2023/10/24","13:18","5.931","-","6.71"
"2023/10/24","13:24","5.822","-","6.55"
"2023/10/24","13:30","5.708","-","6.42"
"2023/10/24","13:36","5.59","-","6.39"
"2023/10/24","13:42","5.468","-","6.24"
"2023/10/24","13:48","5.342","-","6.07"
"2023/10/24","13:54","5.213","-","5.91"
"2023/10/24","14:00","5.081","-","5.79"
"2023/10/24","14:06","4.947","-","5.69"
"2023/10/24","14:12","4.81","-","5.5"
"2023/10/24","14:18","4.671","-","5.31"
"2023/10/24","14:24","4.531","-","5.14"
"2023/10/24","14:30","4.389","-","5.01"
"2023/10/24","14:36","4.246","-","4.89"
"2023/10/24","14:42","4.102","-","4.71"
"2023/10/24","14:48","3.958","-","4.53"
"2023/10/24","14:54","3.814","-","4.34"
"2023/10/24","15:00","3.669","-","4.18"
"2023/10/24","15:06","3.525","-","4.03"
"2023/10/24","15:12","3.382","-","3.88"
"2023/10/24","15:18","3.239","-","3.68"
"2023/10/24","15:24","3.097","-","3.51"
"2023/10/24","15:30","2.957","-","3.39"
"2023/10/24","15:36","2.818","-","3.25"
"2023/10/24","15:42","2.68","-","3.09"
"2023/10/24","15:48","2.545","-","2.94"
"2023/10/24","15:54","2.412","-","2.79"
"2023/10/24","16:00","2.281","-","2.67"
"2023/10/24","16:06","2.153","-","2.52"
"2023/10/24","16:12","2.028","-","2.36"
"2023/10/24","16:18","1.906","-","2.21"
"2023/10/24","16:24","1.788","-","2.08"
"2023/10/24","16:30","1.673","-","2.01"
"2023/10/24","16:36","1.563","-","1.91"
"2023/10/24","16:42","1.457","-","1.78"
"2023/10/24","16:48","1.357","-","1.63"
"2023/10/24","16:54","1.261","-","1.51"
"2023/10/24","17:00","1.171","-","1.4"
"2023/10/24","17:06","1.087","-","1.32"
"2023/10/24","17:12","1.01","-","1.26"
"2023/10/24","17:18","0.939","-","1.22"
"2023/10/24","17:24","0.876","-","1.07"
"2023/10/24","17:30","0.82","-","0.97"
"2023/10/24","17:36","0.772","-","0.86"
"2023/10/24","17:42","0.732","-","0.85"
"2023/10/24","17:48","0.701","-","0.84"
"2023/10/24","17:54","0.678","-","0.8"
"2023/10/24","18:00","0.664","-","0.76"
"2023/10/24","18:06","0.66","-","0.72"
"2023/10/24","18:12","0.664","-","0.71"
"2023/10/24","18:18","0.678","-","0.68"
"2023/10/24","18:24","0.702","-","0.72"
"2023/10/24","18:30","0.735","-","0.74"
"2023/10/24","18:36","0.777","-","0.75"
"2023/10/24","18:42","0.828","-","0.79"
"2023/10/24","18:48","0.888","-","0.81"
"2023/10/24","18:54","0.957","-","0.87"
"2023/10/24","19:00","1.034","-","0.96"
"2023/10/24","19:06","1.119","-","1.09"
"2023/10/24","19:12","1.212","-","1.21"
"2023/10/24","19:18","1.313","-","1.33"
"2023/10/24","19:24","1.42","-","1.42"
"2023/10/24","19:30","1.534","-","1.51"
"2023/10/24","19:36","1.654","-","1.63"
"2023/10/24","19:42","1.779","-","1.79"
"2023/10/24","19:48","1.91","-","1.96"
"2023/10/24","19:54","2.045","-","2.12"
"2023/10/24","20:00","2.184","-","2.28"
"2023/10/24","20:06","2.327","-","2.42"
"2023/10/24","20:12","2.474","-","2.56"
"2023/10/24","20:18","2.623","-","2.68"
"2023/10/24","20:24","2.774","-","2.8"
"2023/10/24","20:30","2.928","-","2.97"
"2023/10/24","20:36","3.084","-","3.17"
"2023/10/24","20:42","3.241","-","3.36"
"2023/10/24","20:48","3.398","-","3.54"
"2023/10/24","20:54","3.557","-","3.7"
"2023/10/24","21:00","3.716","-","3.86"
"2023/10/24","21:06","3.875","-","4.03"
"2023/10/24","21:12","4.035","-","4.19"
"2023/10/24","21:18","4.193","-","4.37"
"2023/10/24","21:24","4.351","-","4.55"
"2023/10/24","21:30","4.508","-","4.73"
"2023/10/24","21:36","4.664","-","4.89"
"2023/10/24","21:42","4.819","-","5.06"
"2023/10/24","21:48","4.971","-","5.24"
"2023/10/24","21:54","5.122","-","5.4"
"2023/10/24","22:00","5.27","-","5.55"
"2023/10/24","22:06","5.415","-","5.68"
"2023/10/24","22:12","5.557","-","5.87"
"2023/10/24","22:18","5.695","-","6.01"
"2023/10/24","22:24","5.83","-","6.15"
"2023/10/24","22:30","5.96","-","6.29"
"2023/10/24","22:36","6.086","-","6.46"
"2023/10/24","22:42","6.206","-","6.61"
"2023/10/24","22:48","6.321","-","6.73"
"2023/10/24","22:54","6.431","-","6.82"
"2023/10/24","23:00","6.533","-","6.92"
"2023/10/24","23:06","6.63","-","7.03"
"2023/10/24","23:12","6.719","-","7.15"
"2023/10/24","23:18","6.801","-","7.25"
"2023/10/24","23:24","6.875","-","7.34"
"2023/10/24","23:30","6.941","-","7.45"
"2023/10/24","23:36","6.999","-","7.55"
"2023/10/24","23:42","7.049","-","7.62"
"2023/10/24","23:48","7.09","-","7.69"
"2023/10/24","23:54","7.122","-","7.76"
